notice_id,scenario_id,event_id,source_type,wording_variant,benchmark_split,uncertainty_case,report_timestep,text,canonical
OPS-107-onset-single_message,v3_bus3_charger3,OPS-107,driver_chat,single_message,development,onset,10,Driver 3 re OPS-107: The event is now confirmed for route diversion for unit 3 and a related EVSE-03 isolation warning. unit 3 delay 20-30 min; unit 3 traction energy 1.07-1.13x normal; EVSE-03 unavailability probability 0.70-1. dashboard is a bit flaky; conf 0.72. Confirmed material: apply the conservative bound provisionally and replan now.,"{""event_id"":""OPS-107"",""source_type"":""driver_chat"",""event_type"":""combined"",""phase"":""onset"",""affected_buses"":[3],""affected_chargers"":[3],""effective_timestep"":10,""expected_end_timestep"":null,""uncertainty"":true,""uncertainty_details"":{""confidence_level"":0.72,""provisional"":true,""conflicting_evidence"":[""field_estimate_vs_fluctuating_dashboard""],""estimates"":[{""parameter"":""delay_minutes"",""asset_id"":3,""lower_bound"":20.0,""upper_bound"":30.0,""selected_value"":30.0,""unit"":""minutes"",""selection_policy"":""conservative_upper""},{""parameter"":""energy_multiplier"",""asset_id"":3,""lower_bound"":1.07,""upper_bound"":1.13,""selected_value"":1.13,""unit"":""multiplier"",""selection_policy"":""conservative_upper""},{""parameter"":""charger_unavailability_probability"",""asset_id"":3,""lower_bound"":0.7,""upper_bound"":1.0,""selected_value"":1.0,""unit"":""probability"",""selection_policy"":""confirmed_unavailable""}],""recommended_action"":""optimize"",""rationale"":""Material event is confirmed; apply the frozen conservative parameter policy provisionally.""},""material"":true,""updates"":{""delay_minutes_by_bus"":{""3"":30},""energy_multiplier_by_bus"":{""3"":1.13},""charger_power_kw"":{},""unavailable_chargers"":[3]},""evidence"":[""canonical_uncertainty_policy_v1"",""trigger_uncertainty_chat_v3""]}"
OPS-107-persistence-single_message,v3_bus3_charger3,OPS-107,driver_chat,single_message,development,persistence,11,Driver 3 re OPS-107: The same event remains active. Field reports persist but delayed telemetry still disagrees. unit 3 delay 20-30 min; unit 3 traction energy 1.07-1.13x normal; EVSE-03 unavailability probability 0.70-1. dashboard is a bit flaky; conf 0.60. No selected value changed; keep the current plan and wait.,"{""event_id"":""OPS-107"",""source_type"":""driver_chat"",""event_type"":""combined"",""phase"":""persistence"",""affected_buses"":[3],""affected_chargers"":[3],""effective_timestep"":11,""expected_end_timestep"":null,""uncertainty"":true,""uncertainty_details"":{""confidence_level"":0.6,""provisional"":true,""conflicting_evidence"":[""driver_or_maintenance_report_vs_delayed_telemetry""],""estimates"":[{""parameter"":""delay_minutes"",""asset_id"":3,""lower_bound"":20.0,""upper_bound"":30.0,""selected_value"":30.0,""unit"":""minutes"",""selection_policy"":""conservative_upper""},{""parameter"":""energy_multiplier"",""asset_id"":3,""lower_bound"":1.07,""upper_bound"":1.13,""selected_value"":1.13,""unit"":""multiplier"",""selection_policy"":""conservative_upper""},{""parameter"":""charger_unavailability_probability"",""asset_id"":3,""lower_bound"":0.7,""upper_bound"":1.0,""selected_value"":1.0,""unit"":""probability"",""selection_policy"":""confirmed_unavailable""}],""recommended_action"":""wait"",""rationale"":""No selected operational value has changed; wait and avoid duplicate optimization.""},""material"":true,""updates"":{""delay_minutes_by_bus"":{""3"":30},""energy_multiplier_by_bus"":{""3"":1.13},""charger_power_kw"":{},""unavailable_chargers"":[3]},""evidence"":[""canonical_uncertainty_policy_v1"",""trigger_uncertainty_chat_v3""]}"
OPS-107-severity_change-single_message,v3_bus3_charger3,OPS-107,driver_chat,single_message,development,severity_change,12,Driver 3 re OPS-107: A verified correction supersedes the previous estimate for route diversion for unit 3 and a related EVSE-03 isolation warning. unit 3 delay 30-45 min; unit 3 traction energy 1.12-1.20x normal; EVSE-03 unavailability probability 1-1. dashboard is a bit flaky; conf 0.88. Verified correction: supersede the earlier values and replan now.,"{""event_id"":""OPS-107"",""source_type"":""driver_chat"",""event_type"":""combined"",""phase"":""severity_change"",""affected_buses"":[3],""affected_chargers"":[3],""effective_timestep"":12,""expected_end_timestep"":null,""uncertainty"":false,""uncertainty_details"":{""confidence_level"":0.88,""provisional"":false,""conflicting_evidence"":[],""estimates"":[{""parameter"":""delay_minutes"",""asset_id"":3,""lower_bound"":30.0,""upper_bound"":45.0,""selected_value"":45.0,""unit"":""minutes"",""selection_policy"":""conservative_upper""},{""parameter"":""energy_multiplier"",""asset_id"":3,""lower_bound"":1.12,""upper_bound"":1.2,""selected_value"":1.2,""unit"":""multiplier"",""selection_policy"":""conservative_upper""},{""parameter"":""charger_unavailability_probability"",""asset_id"":3,""lower_bound"":1.0,""upper_bound"":1.0,""selected_value"":1.0,""unit"":""probability"",""selection_policy"":""confirmed_unavailable""}],""recommended_action"":""optimize"",""rationale"":""A verified correction supersedes earlier values and requires reoptimization.""},""material"":true,""updates"":{""delay_minutes_by_bus"":{""3"":45},""energy_multiplier_by_bus"":{""3"":1.2},""charger_power_kw"":{},""unavailable_chargers"":[3]},""evidence"":[""canonical_uncertainty_policy_v1"",""trigger_uncertainty_chat_v3""]}"
OPS-107-recovery-single_message,v3_bus3_charger3,OPS-107,driver_chat,single_message,development,recovery,14,Driver 3 re OPS-107: The affected buses and chargers for route diversion for unit 3 and a related EVSE-03 isolation warning are confirmed back to normal. dashboard is a bit flaky; conf 0.96. Recovery confirmed: restore nominal assumptions and replan now.,"{""event_id"":""OPS-107"",""source_type"":""driver_chat"",""event_type"":""combined"",""phase"":""recovery"",""affected_buses"":[3],""affected_chargers"":[3],""effective_timestep"":14,""expected_end_timestep"":null,""uncertainty"":false,""uncertainty_details"":{""confidence_level"":0.96,""provisional"":false,""conflicting_evidence"":[],""estimates"":[{""parameter"":""delay_minutes"",""asset_id"":3,""lower_bound"":0.0,""upper_bound"":0.0,""selected_value"":0.0,""unit"":""minutes"",""selection_policy"":""restored_nominal""},{""parameter"":""energy_multiplier"",""asset_id"":3,""lower_bound"":1.0,""upper_bound"":1.0,""selected_value"":1.0,""unit"":""multiplier"",""selection_policy"":""restored_nominal""},{""parameter"":""charger_unavailability_probability"",""asset_id"":3,""lower_bound"":0.0,""upper_bound"":0.0,""selected_value"":0.0,""unit"":""probability"",""selection_policy"":""restored_nominal""}],""recommended_action"":""optimize"",""rationale"":""Confirmed recovery restores nominal optimizer assumptions.""},""material"":true,""updates"":{""delay_minutes_by_bus"":{""3"":0},""energy_multiplier_by_bus"":{""3"":1.0},""charger_power_kw"":{},""unavailable_chargers"":[]},""evidence"":[""canonical_uncertainty_policy_v1"",""trigger_uncertainty_chat_v3""]}"
OPS-107-stable-single_message,v3_bus3_charger3,OPS-107,driver_chat,single_message,development,stable,15,Driver 3 re OPS-107: Post-recovery monitoring is normal; a message about a break-room charger is unrelated to fleet operations. dashboard is a bit flaky; conf 1.00. No new operational restriction; no replan is needed.,"{""event_id"":""OPS-107"",""source_type"":""driver_chat"",""event_type"":""informational"",""phase"":""stable"",""affected_buses"":[],""affected_chargers"":[],""effective_timestep"":15,""expected_end_timestep"":null,""uncertainty"":false,""uncertainty_details"":{""confidence_level"":1.0,""provisional"":false,""conflicting_evidence"":[],""estimates"":[],""recommended_action"":""wait"",""rationale"":""Post-recovery chatter contains no new operational restriction.""},""material"":false,""updates"":{""delay_minutes_by_bus"":{},""energy_multiplier_by_bus"":{},""charger_power_kw"":{},""unavailable_chargers"":[]},""evidence"":[""canonical_uncertainty_policy_v1"",""trigger_uncertainty_chat_v3""]}"
OPS-107-warning-driver_chat,v3_bus3_charger3,OPS-107,driver_chat,driver_chat,development,warning,9,"[OPS-107] Driver 3: A conditional warning was raised for route diversion for unit 3 and a related EVSE-03 isolation warning. unit 3 delay 20-30 min; unit 3 traction energy 1.07-1.13x normal; EVSE-03 unavailability probability 0.70-1.
Telemetry desk: The dashboard is delayed and does not fully match the field estimate. Confidence 0.45.
Dispatcher: Request confirmation and do not replan yet.","{""event_id"":""OPS-107"",""source_type"":""driver_chat"",""event_type"":""combined"",""phase"":""warning"",""affected_buses"":[3],""affected_chargers"":[3],""effective_timestep"":9,""expected_end_timestep"":null,""uncertainty"":true,""uncertainty_details"":{""confidence_level"":0.45,""provisional"":true,""conflicting_evidence"":[""field_report_vs_initial_telemetry""],""estimates"":[{""parameter"":""delay_minutes"",""asset_id"":3,""lower_bound"":20.0,""upper_bound"":30.0,""selected_value"":null,""unit"":""minutes"",""selection_policy"":""no_update_pending_confirmation""},{""parameter"":""energy_multiplier"",""asset_id"":3,""lower_bound"":1.07,""upper_bound"":1.13,""selected_value"":null,""unit"":""multiplier"",""selection_policy"":""no_update_pending_confirmation""},{""parameter"":""charger_unavailability_probability"",""asset_id"":3,""lower_bound"":0.7,""upper_bound"":1.0,""selected_value"":null,""unit"":""probability"",""selection_policy"":""no_update_pending_confirmation""}],""recommended_action"":""request_confirmation"",""rationale"":""Conditional warning lacks confirmation; request confirmation without changing optimizer inputs.""},""material"":true,""updates"":{""delay_minutes_by_bus"":{},""energy_multiplier_by_bus"":{},""charger_power_kw"":{},""unavailable_chargers"":[]},""evidence"":[""canonical_uncertainty_policy_v1"",""trigger_uncertainty_chat_v3""]}"
OPS-107-onset-driver_chat,v3_bus3_charger3,OPS-107,driver_chat,driver_chat,development,onset,10,"[OPS-107] Driver 3: The event is now confirmed for route diversion for unit 3 and a related EVSE-03 isolation warning. unit 3 delay 20-30 min; unit 3 traction energy 1.07-1.13x normal; EVSE-03 unavailability probability 0.70-1.
Telemetry desk: The dashboard is delayed and does not fully match the field estimate. Confidence 0.72.
Dispatcher: Confirmed material: apply the conservative bound provisionally and replan now.","{""event_id"":""OPS-107"",""source_type"":""driver_chat"",""event_type"":""combined"",""phase"":""onset"",""affected_buses"":[3],""affected_chargers"":[3],""effective_timestep"":10,""expected_end_timestep"":null,""uncertainty"":true,""uncertainty_details"":{""confidence_level"":0.72,""provisional"":true,""conflicting_evidence"":[""field_estimate_vs_fluctuating_dashboard""],""estimates"":[{""parameter"":""delay_minutes"",""asset_id"":3,""lower_bound"":20.0,""upper_bound"":30.0,""selected_value"":30.0,""unit"":""minutes"",""selection_policy"":""conservative_upper""},{""parameter"":""energy_multiplier"",""asset_id"":3,""lower_bound"":1.07,""upper_bound"":1.13,""selected_value"":1.13,""unit"":""multiplier"",""selection_policy"":""conservative_upper""},{""parameter"":""charger_unavailability_probability"",""asset_id"":3,""lower_bound"":0.7,""upper_bound"":1.0,""selected_value"":1.0,""unit"":""probability"",""selection_policy"":""confirmed_unavailable""}],""recommended_action"":""optimize"",""rationale"":""Material event is confirmed; apply the frozen conservative parameter policy provisionally.""},""material"":true,""updates"":{""delay_minutes_by_bus"":{""3"":30},""energy_multiplier_by_bus"":{""3"":1.13},""charger_power_kw"":{},""unavailable_chargers"":[3]},""evidence"":[""canonical_uncertainty_policy_v1"",""trigger_uncertainty_chat_v3""]}"
OPS-107-persistence-driver_chat,v3_bus3_charger3,OPS-107,driver_chat,driver_chat,development,persistence,11,"[OPS-107] Driver 3: The same event remains active. Field reports persist but delayed telemetry still disagrees. unit 3 delay 20-30 min; unit 3 traction energy 1.07-1.13x normal; EVSE-03 unavailability probability 0.70-1.
Telemetry desk: The dashboard is delayed and does not fully match the field estimate. Confidence 0.60.
Dispatcher: No selected value changed; keep the current plan and wait.","{""event_id"":""OPS-107"",""source_type"":""driver_chat"",""event_type"":""combined"",""phase"":""persistence"",""affected_buses"":[3],""affected_chargers"":[3],""effective_timestep"":11,""expected_end_timestep"":null,""uncertainty"":true,""uncertainty_details"":{""confidence_level"":0.6,""provisional"":true,""conflicting_evidence"":[""driver_or_maintenance_report_vs_delayed_telemetry""],""estimates"":[{""parameter"":""delay_minutes"",""asset_id"":3,""lower_bound"":20.0,""upper_bound"":30.0,""selected_value"":30.0,""unit"":""minutes"",""selection_policy"":""conservative_upper""},{""parameter"":""energy_multiplier"",""asset_id"":3,""lower_bound"":1.07,""upper_bound"":1.13,""selected_value"":1.13,""unit"":""multiplier"",""selection_policy"":""conservative_upper""},{""parameter"":""charger_unavailability_probability"",""asset_id"":3,""lower_bound"":0.7,""upper_bound"":1.0,""selected_value"":1.0,""unit"":""probability"",""selection_policy"":""confirmed_unavailable""}],""recommended_action"":""wait"",""rationale"":""No selected operational value has changed; wait and avoid duplicate optimization.""},""material"":true,""updates"":{""delay_minutes_by_bus"":{""3"":30},""energy_multiplier_by_bus"":{""3"":1.13},""charger_power_kw"":{},""unavailable_chargers"":[3]},""evidence"":[""canonical_uncertainty_policy_v1"",""trigger_uncertainty_chat_v3""]}"
OPS-107-severity_change-driver_chat,v3_bus3_charger3,OPS-107,driver_chat,driver_chat,development,severity_change,12,"[OPS-107] Driver 3: A verified correction supersedes the previous estimate for route diversion for unit 3 and a related EVSE-03 isolation warning. unit 3 delay 30-45 min; unit 3 traction energy 1.12-1.20x normal; EVSE-03 unavailability probability 1-1.
Telemetry desk: The dashboard is delayed and does not fully match the field estimate. Confidence 0.88.
Dispatcher: Verified correction: supersede the earlier values and replan now.","{""event_id"":""OPS-107"",""source_type"":""driver_chat"",""event_type"":""combined"",""phase"":""severity_change"",""affected_buses"":[3],""affected_chargers"":[3],""effective_timestep"":12,""expected_end_timestep"":null,""uncertainty"":false,""uncertainty_details"":{""confidence_level"":0.88,""provisional"":false,""conflicting_evidence"":[],""estimates"":[{""parameter"":""delay_minutes"",""asset_id"":3,""lower_bound"":30.0,""upper_bound"":45.0,""selected_value"":45.0,""unit"":""minutes"",""selection_policy"":""conservative_upper""},{""parameter"":""energy_multiplier"",""asset_id"":3,""lower_bound"":1.12,""upper_bound"":1.2,""selected_value"":1.2,""unit"":""multiplier"",""selection_policy"":""conservative_upper""},{""parameter"":""charger_unavailability_probability"",""asset_id"":3,""lower_bound"":1.0,""upper_bound"":1.0,""selected_value"":1.0,""unit"":""probability"",""selection_policy"":""confirmed_unavailable""}],""recommended_action"":""optimize"",""rationale"":""A verified correction supersedes earlier values and requires reoptimization.""},""material"":true,""updates"":{""delay_minutes_by_bus"":{""3"":45},""energy_multiplier_by_bus"":{""3"":1.2},""charger_power_kw"":{},""unavailable_chargers"":[3]},""evidence"":[""canonical_uncertainty_policy_v1"",""trigger_uncertainty_chat_v3""]}"
OPS-107-recovery-driver_chat,v3_bus3_charger3,OPS-107,driver_chat,driver_chat,development,recovery,14,"[OPS-107] Driver 3: The affected buses and chargers for route diversion for unit 3 and a related EVSE-03 isolation warning are confirmed back to normal.
Telemetry desk: The dashboard is delayed and does not fully match the field estimate. Confidence 0.96.
Dispatcher: Recovery confirmed: restore nominal assumptions and replan now.","{""event_id"":""OPS-107"",""source_type"":""driver_chat"",""event_type"":""combined"",""phase"":""recovery"",""affected_buses"":[3],""affected_chargers"":[3],""effective_timestep"":14,""expected_end_timestep"":null,""uncertainty"":false,""uncertainty_details"":{""confidence_level"":0.96,""provisional"":false,""conflicting_evidence"":[],""estimates"":[{""parameter"":""delay_minutes"",""asset_id"":3,""lower_bound"":0.0,""upper_bound"":0.0,""selected_value"":0.0,""unit"":""minutes"",""selection_policy"":""restored_nominal""},{""parameter"":""energy_multiplier"",""asset_id"":3,""lower_bound"":1.0,""upper_bound"":1.0,""selected_value"":1.0,""unit"":""multiplier"",""selection_policy"":""restored_nominal""},{""parameter"":""charger_unavailability_probability"",""asset_id"":3,""lower_bound"":0.0,""upper_bound"":0.0,""selected_value"":0.0,""unit"":""probability"",""selection_policy"":""restored_nominal""}],""recommended_action"":""optimize"",""rationale"":""Confirmed recovery restores nominal optimizer assumptions.""},""material"":true,""updates"":{""delay_minutes_by_bus"":{""3"":0},""energy_multiplier_by_bus"":{""3"":1.0},""charger_power_kw"":{},""unavailable_chargers"":[]},""evidence"":[""canonical_uncertainty_policy_v1"",""trigger_uncertainty_chat_v3""]}"
OPS-107-stable-driver_chat,v3_bus3_charger3,OPS-107,driver_chat,driver_chat,development,stable,15,"[OPS-107] Driver 3: Post-recovery monitoring is normal; a message about a break-room charger is unrelated to fleet operations.
Telemetry desk: The dashboard is delayed and does not fully match the field estimate. Confidence 1.00.
Dispatcher: No new operational restriction; no replan is needed.","{""event_id"":""OPS-107"",""source_type"":""driver_chat"",""event_type"":""informational"",""phase"":""stable"",""affected_buses"":[],""affected_chargers"":[],""effective_timestep"":15,""expected_end_timestep"":null,""uncertainty"":false,""uncertainty_details"":{""confidence_level"":1.0,""provisional"":false,""conflicting_evidence"":[],""estimates"":[],""recommended_action"":""wait"",""rationale"":""Post-recovery chatter contains no new operational restriction.""},""material"":false,""updates"":{""delay_minutes_by_bus"":{},""energy_multiplier_by_bus"":{},""charger_power_kw"":{},""unavailable_chargers"":[]},""evidence"":[""canonical_uncertainty_policy_v1"",""trigger_uncertainty_chat_v3""]}"
OPS-107-warning-uncertain_chat,v3_bus3_charger3,OPS-107,driver_chat,uncertain_chat,development,warning,9,"[OPS-107] Driver 3: A conditional warning was raised for route diversion for unit 3 and a related EVSE-03 isolation warning. unit 3 delay 20-30 min; unit 3 traction energy 1.07-1.13x normal; EVSE-03 unavailability probability 0.70-1.
Depot chat: coffee machine charger is acting up again (not a fleet asset).
Telemetry desk: My first screen disagrees with the field report; the feed may be stale.
Maintenance: Treat the operational confidence as 0.45; earlier estimates may be superseded.
Dispatcher: Request confirmation and do not replan yet.","{""event_id"":""OPS-107"",""source_type"":""driver_chat"",""event_type"":""combined"",""phase"":""warning"",""affected_buses"":[3],""affected_chargers"":[3],""effective_timestep"":9,""expected_end_timestep"":null,""uncertainty"":true,""uncertainty_details"":{""confidence_level"":0.45,""provisional"":true,""conflicting_evidence"":[""field_report_vs_initial_telemetry""],""estimates"":[{""parameter"":""delay_minutes"",""asset_id"":3,""lower_bound"":20.0,""upper_bound"":30.0,""selected_value"":null,""unit"":""minutes"",""selection_policy"":""no_update_pending_confirmation""},{""parameter"":""energy_multiplier"",""asset_id"":3,""lower_bound"":1.07,""upper_bound"":1.13,""selected_value"":null,""unit"":""multiplier"",""selection_policy"":""no_update_pending_confirmation""},{""parameter"":""charger_unavailability_probability"",""asset_id"":3,""lower_bound"":0.7,""upper_bound"":1.0,""selected_value"":null,""unit"":""probability"",""selection_policy"":""no_update_pending_confirmation""}],""recommended_action"":""request_confirmation"",""rationale"":""Conditional warning lacks confirmation; request confirmation without changing optimizer inputs.""},""material"":true,""updates"":{""delay_minutes_by_bus"":{},""energy_multiplier_by_bus"":{},""charger_power_kw"":{},""unavailable_chargers"":[]},""evidence"":[""canonical_uncertainty_policy_v1"",""trigger_uncertainty_chat_v3""]}"
OPS-107-onset-uncertain_chat,v3_bus3_charger3,OPS-107,driver_chat,uncertain_chat,development,onset,10,"[OPS-107] Driver 3: The event is now confirmed for route diversion for unit 3 and a related EVSE-03 isolation warning. unit 3 delay 20-30 min; unit 3 traction energy 1.07-1.13x normal; EVSE-03 unavailability probability 0.70-1.
Depot chat: coffee machine charger is acting up again (not a fleet asset).
Telemetry desk: My first screen disagrees with the field report; the feed may be stale.
Maintenance: Treat the operational confidence as 0.72; earlier estimates may be superseded.
Dispatcher: Confirmed material: apply the conservative bound provisionally and replan now.","{""event_id"":""OPS-107"",""source_type"":""driver_chat"",""event_type"":""combined"",""phase"":""onset"",""affected_buses"":[3],""affected_chargers"":[3],""effective_timestep"":10,""expected_end_timestep"":null,""uncertainty"":true,""uncertainty_details"":{""confidence_level"":0.72,""provisional"":true,""conflicting_evidence"":[""field_estimate_vs_fluctuating_dashboard""],""estimates"":[{""parameter"":""delay_minutes"",""asset_id"":3,""lower_bound"":20.0,""upper_bound"":30.0,""selected_value"":30.0,""unit"":""minutes"",""selection_policy"":""conservative_upper""},{""parameter"":""energy_multiplier"",""asset_id"":3,""lower_bound"":1.07,""upper_bound"":1.13,""selected_value"":1.13,""unit"":""multiplier"",""selection_policy"":""conservative_upper""},{""parameter"":""charger_unavailability_probability"",""asset_id"":3,""lower_bound"":0.7,""upper_bound"":1.0,""selected_value"":1.0,""unit"":""probability"",""selection_policy"":""confirmed_unavailable""}],""recommended_action"":""optimize"",""rationale"":""Material event is confirmed; apply the frozen conservative parameter policy provisionally.""},""material"":true,""updates"":{""delay_minutes_by_bus"":{""3"":30},""energy_multiplier_by_bus"":{""3"":1.13},""charger_power_kw"":{},""unavailable_chargers"":[3]},""evidence"":[""canonical_uncertainty_policy_v1"",""trigger_uncertainty_chat_v3""]}"
OPS-107-persistence-uncertain_chat,v3_bus3_charger3,OPS-107,driver_chat,uncertain_chat,development,persistence,11,"[OPS-107] Driver 3: The same event remains active. Field reports persist but delayed telemetry still disagrees. unit 3 delay 20-30 min; unit 3 traction energy 1.07-1.13x normal; EVSE-03 unavailability probability 0.70-1.
Depot chat: coffee machine charger is acting up again (not a fleet asset).
Telemetry desk: My first screen disagrees with the field report; the feed may be stale.
Maintenance: Treat the operational confidence as 0.60; earlier estimates may be superseded.
Dispatcher: No selected value changed; keep the current plan and wait.","{""event_id"":""OPS-107"",""source_type"":""driver_chat"",""event_type"":""combined"",""phase"":""persistence"",""affected_buses"":[3],""affected_chargers"":[3],""effective_timestep"":11,""expected_end_timestep"":null,""uncertainty"":true,""uncertainty_details"":{""confidence_level"":0.6,""provisional"":true,""conflicting_evidence"":[""driver_or_maintenance_report_vs_delayed_telemetry""],""estimates"":[{""parameter"":""delay_minutes"",""asset_id"":3,""lower_bound"":20.0,""upper_bound"":30.0,""selected_value"":30.0,""unit"":""minutes"",""selection_policy"":""conservative_upper""},{""parameter"":""energy_multiplier"",""asset_id"":3,""lower_bound"":1.07,""upper_bound"":1.13,""selected_value"":1.13,""unit"":""multiplier"",""selection_policy"":""conservative_upper""},{""parameter"":""charger_unavailability_probability"",""asset_id"":3,""lower_bound"":0.7,""upper_bound"":1.0,""selected_value"":1.0,""unit"":""probability"",""selection_policy"":""confirmed_unavailable""}],""recommended_action"":""wait"",""rationale"":""No selected operational value has changed; wait and avoid duplicate optimization.""},""material"":true,""updates"":{""delay_minutes_by_bus"":{""3"":30},""energy_multiplier_by_bus"":{""3"":1.13},""charger_power_kw"":{},""unavailable_chargers"":[3]},""evidence"":[""canonical_uncertainty_policy_v1"",""trigger_uncertainty_chat_v3""]}"
OPS-107-severity_change-uncertain_chat,v3_bus3_charger3,OPS-107,driver_chat,uncertain_chat,development,severity_change,12,"[OPS-107] Driver 3: A verified correction supersedes the previous estimate for route diversion for unit 3 and a related EVSE-03 isolation warning. unit 3 delay 30-45 min; unit 3 traction energy 1.12-1.20x normal; EVSE-03 unavailability probability 1-1.
Depot chat: coffee machine charger is acting up again (not a fleet asset).
Telemetry desk: My first screen disagrees with the field report; the feed may be stale.
Maintenance: Treat the operational confidence as 0.88; earlier estimates may be superseded.
Dispatcher: Verified correction: supersede the earlier values and replan now.","{""event_id"":""OPS-107"",""source_type"":""driver_chat"",""event_type"":""combined"",""phase"":""severity_change"",""affected_buses"":[3],""affected_chargers"":[3],""effective_timestep"":12,""expected_end_timestep"":null,""uncertainty"":false,""uncertainty_details"":{""confidence_level"":0.88,""provisional"":false,""conflicting_evidence"":[],""estimates"":[{""parameter"":""delay_minutes"",""asset_id"":3,""lower_bound"":30.0,""upper_bound"":45.0,""selected_value"":45.0,""unit"":""minutes"",""selection_policy"":""conservative_upper""},{""parameter"":""energy_multiplier"",""asset_id"":3,""lower_bound"":1.12,""upper_bound"":1.2,""selected_value"":1.2,""unit"":""multiplier"",""selection_policy"":""conservative_upper""},{""parameter"":""charger_unavailability_probability"",""asset_id"":3,""lower_bound"":1.0,""upper_bound"":1.0,""selected_value"":1.0,""unit"":""probability"",""selection_policy"":""confirmed_unavailable""}],""recommended_action"":""optimize"",""rationale"":""A verified correction supersedes earlier values and requires reoptimization.""},""material"":true,""updates"":{""delay_minutes_by_bus"":{""3"":45},""energy_multiplier_by_bus"":{""3"":1.2},""charger_power_kw"":{},""unavailable_chargers"":[3]},""evidence"":[""canonical_uncertainty_policy_v1"",""trigger_uncertainty_chat_v3""]}"
OPS-107-recovery-uncertain_chat,v3_bus3_charger3,OPS-107,driver_chat,uncertain_chat,development,recovery,14,"[OPS-107] Driver 3: The affected buses and chargers for route diversion for unit 3 and a related EVSE-03 isolation warning are confirmed back to normal.
Depot chat: coffee machine charger is acting up again (not a fleet asset).
Telemetry desk: My first screen disagrees with the field report; the feed may be stale.
Maintenance: Treat the operational confidence as 0.96; earlier estimates may be superseded.
Dispatcher: Recovery confirmed: restore nominal assumptions and replan now.","{""event_id"":""OPS-107"",""source_type"":""driver_chat"",""event_type"":""combined"",""phase"":""recovery"",""affected_buses"":[3],""affected_chargers"":[3],""effective_timestep"":14,""expected_end_timestep"":null,""uncertainty"":false,""uncertainty_details"":{""confidence_level"":0.96,""provisional"":false,""conflicting_evidence"":[],""estimates"":[{""parameter"":""delay_minutes"",""asset_id"":3,""lower_bound"":0.0,""upper_bound"":0.0,""selected_value"":0.0,""unit"":""minutes"",""selection_policy"":""restored_nominal""},{""parameter"":""energy_multiplier"",""asset_id"":3,""lower_bound"":1.0,""upper_bound"":1.0,""selected_value"":1.0,""unit"":""multiplier"",""selection_policy"":""restored_nominal""},{""parameter"":""charger_unavailability_probability"",""asset_id"":3,""lower_bound"":0.0,""upper_bound"":0.0,""selected_value"":0.0,""unit"":""probability"",""selection_policy"":""restored_nominal""}],""recommended_action"":""optimize"",""rationale"":""Confirmed recovery restores nominal optimizer assumptions.""},""material"":true,""updates"":{""delay_minutes_by_bus"":{""3"":0},""energy_multiplier_by_bus"":{""3"":1.0},""charger_power_kw"":{},""unavailable_chargers"":[]},""evidence"":[""canonical_uncertainty_policy_v1"",""trigger_uncertainty_chat_v3""]}"
OPS-107-stable-uncertain_chat,v3_bus3_charger3,OPS-107,driver_chat,uncertain_chat,development,stable,15,"[OPS-107] Driver 3: Post-recovery monitoring is normal; a message about a break-room charger is unrelated to fleet operations.
Depot chat: coffee machine charger is acting up again (not a fleet asset).
Telemetry desk: My first screen disagrees with the field report; the feed may be stale.
Maintenance: Treat the operational confidence as 1.00; earlier estimates may be superseded.
Dispatcher: No new operational restriction; no replan is needed.","{""event_id"":""OPS-107"",""source_type"":""driver_chat"",""event_type"":""informational"",""phase"":""stable"",""affected_buses"":[],""affected_chargers"":[],""effective_timestep"":15,""expected_end_timestep"":null,""uncertainty"":false,""uncertainty_details"":{""confidence_level"":1.0,""provisional"":false,""conflicting_evidence"":[],""estimates"":[],""recommended_action"":""wait"",""rationale"":""Post-recovery chatter contains no new operational restriction.""},""material"":false,""updates"":{""delay_minutes_by_bus"":{},""energy_multiplier_by_bus"":{},""charger_power_kw"":{},""unavailable_chargers"":[]},""evidence"":[""canonical_uncertainty_policy_v1"",""trigger_uncertainty_chat_v3""]}"
